match_id,t1,t2,winner,t1_ban1,t1_ban2,t2_ban1,t2_ban2,t1_pick,t2_pick,remaining,t1_mapwins,t2_mapwins,net_h2h,t1_past,t2_past,odds,date
89233,624,8741,True,3,1,5,0,4,2,8,2,0,,9,-9,0.9523809523809523,2022-05-22
232898,11001,367,True,1,8,6,3,4,7,0,2,0,2,2,-1,0.9478885893980233,2023-07-08
349899,2988,14375,False,2,5,1,6,9,8,0,0,2,,-5,5,0.19646314702465473,2024-06-20
349211,8380,4173,True,5,8,9,2,1,6,0,2,0,4,0,-3,0.7721549061534807,2024-05-28
99780,4993,7397,False,1,0,4,3,2,5,8,1,2,-1,3,5,0.04761904761904767,2022-05-20
159645,2814,4330,True,1,3,7,2,0,4,5,2,1,,4,1,0.5780346820809249,2022-12-01
326879,7413,7511,False,5,6,8,1,2,9,0,0,2,-6,-7,7,0.038372630605640334,2024-04-10
193553,11195,1124,False,5,4,8,0,7,3,6,1,2,-2,0,-2,0.5848835607000138,2023-04-13
167055,581,4894,False,6,5,8,0,7,3,4,0,2,-3,-3,-2,0.23076923076923084,2023-03-09
184054,8877,2593,False,1,0,7,8,6,4,3,0,2,,-7,10,0.03379387602688577,2023-05-11
317808,9545,10431,True,8,1,2,0,9,6,5,2,0,4,1,8,0.7252470044145469,2024-03-27
65972,1319,8068,False,3,4,8,2,1,0,5,0,2,,-1,0,0.32598039215686275,2022-02-04
167842,622,497,False,1,2,7,0,5,3,4,0,2,-2,-10,2,,2023-02-17
189083,4762,9077,True,8,6,7,3,0,5,4,2,1,-2,-5,10,0.20608885379789282,2023-04-29
297006,12679,13224,True,0,5,1,2,9,8,6,2,0,,-2,4,0.4546387520525452,2024-04-06
112330,8185,628,False,2,4,8,5,0,3,1,0,2,1,6,1,0.5515695067264574,2022-07-18
199855,3108,10597,False,7,5,3,6,4,0,8,0,2,2,5,11,0.44134078212290506,2023-04-21
183805,6961,2355,True,3,1,6,4,7,0,8,2,1,-1,6,-7,0.9480589503953989,2023-05-01
294020,12474,876,True,1,2,9,0,6,8,4,2,0,4,5,1,0.7944514501891551,2024-01-15
112740,6094,4462,True,8,4,5,0,1,3,2,2,0,1,2,-1,0.78125,2022-07-06
159650,4210,466,True,5,1,7,2,4,0,3,2,0,-1,1,1,0.49504950495049505,2022-12-03
106458,6199,6387,False,8,3,1,0,5,4,2,0,2,,5,3,0.6047430830039525,2022-06-16
167365,2059,918,True,0,4,5,3,8,7,6,2,1,,1,-1,0.8264462809917356,2023-02-23
248279,12010,1120,False,6,0,3,7,8,1,4,1,2,-10,-2,2,0.15357142857142858,2023-08-18
185898,8484,1033,False,8,3,4,5,7,6,0,0,2,-4,3,3,0.27007299270072993,2023-04-02
270896,6665,13538,True,0,7,3,1,6,4,8,2,0,,-2,0,,2023-09-05
123861,2355,6946,True,5,1,8,3,4,2,0,2,1,,-2,-5,0.9900990099009901,2022-08-07
71641,8088,8086,False,3,8,5,2,1,0,4,0,2,0,-5,-2,,2022-03-13
204436,1211,1837,False,6,0,8,7,1,3,4,1,2,-1,-1,5,0.3788819875776398,2023-05-16
193461,2988,6869,False,6,3,5,8,4,0,7,0,2,4,3,-9,0.8687975458434787,2023-05-04
184477,624,918,True,3,6,4,0,8,5,7,2,1,3,-1,-3,0.7926065162907268,2023-04-22
285024,12010,14137,False,9,8,0,1,2,6,4,0,2,-1,4,1,0.8463807157288498,2023-11-21
187931,6149,4686,False,3,5,7,4,8,0,6,1,2,,8,4,,2023-03-25
219743,10298,9727,True,7,3,8,1,4,6,0,2,0,0,1,5,0.49542496452512597,2023-06-08
336117,14822,6422,False,5,9,6,2,8,0,1,1,2,,-5,7,0.6376811594202898,2024-05-06
349219,8044,6882,True,2,6,0,9,8,5,1,2,1,3,0,-1,0.6010396361273553,2024-06-10
277012,13659,9547,False,9,2,8,1,0,4,6,0,2,-1,2,2,0.28057553956834524,2023-10-05
193895,11707,12391,False,8,0,4,3,5,7,6,1,2,,1,9,0.15966386554621848,2023-04-12
299760,3136,8375,True,1,2,6,9,0,5,8,2,1,4,0,1,0.7231673690234639,2024-02-26
99787,2112,6665,True,5,8,3,1,0,2,4,2,0,-2,0,-5,,2022-05-22
348063,11058,14,True,9,0,8,1,5,2,6,2,1,,1,-1,0.7447397563676633,2024-05-23
47184,4616,2304,True,8,2,4,5,0,1,3,2,1,2,3,0,0.4470508582579952,2021-10-29
318853,14599,12446,False,2,0,8,1,6,9,5,0,2,1,3,2,0.5562711065734705,2024-04-03
167851,4210,497,True,6,8,5,7,0,3,4,2,0,0,10,2,0.9259259259259258,2023-03-10
94323,2815,5248,True,5,4,8,2,1,3,0,2,0,2,2,4,0.9009009009009008,2022-04-30
193459,282,277,False,3,8,6,5,4,0,7,1,2,-8,7,1,0.5877792668238646,2023-05-04
71617,8182,8086,True,5,4,3,0,8,1,2,2,1,,0,8,0.6289308176100629,2022-02-24
314346,8304,878,True,8,9,1,4,6,0,5,2,1,-1,1,0,0.4741821752131031,2024-06-22
349220,8826,4173,False,9,1,8,2,5,6,0,1,2,-6,3,-10,0.5356604180133593,2024-06-10
284657,6665,4050,True,0,2,8,1,6,4,9,2,1,-6,5,2,0.31265242415374106,2023-11-25
95372,1319,1208,False,4,3,0,8,2,5,1,1,2,-3,-1,5,,2022-04-29
300557,6159,1470,True,2,5,1,6,9,8,0,2,1,-5,3,2,0.2778549597110308,2024-02-19
248273,5248,1120,True,3,6,4,1,8,0,7,2,1,,1,6,0.6140747438215792,2023-08-17
297767,3108,10597,True,9,8,1,5,6,0,2,2,1,0,6,2,0.3895418927064497,2024-02-28
299509,6530,14475,True,9,1,0,2,5,8,6,2,0,,-1,5,,2024-02-16
318918,8877,1184,False,9,8,0,5,1,6,2,1,2,-1,3,2,0.5635222518067706,2024-04-10
284426,497,5426,True,9,0,2,8,6,1,4,2,1,,-1,2,0.8403361344537815,2023-11-08
67332,637,14,True,3,4,5,0,8,1,2,2,0,,4,6,0.6493506493506493,2022-01-29
193551,6946,10735,True,6,4,5,0,8,3,7,2,1,-1,-3,1,0.4110027456330958,2023-04-12
184060,7035,474,False,0,4,1,7,3,8,6,1,2,,-5,0,0.0908339532192744,2023-05-19
111762,1319,8448,False,1,3,8,2,5,4,0,0,2,-3,1,-1,0.32432432432432434,2022-07-08
189026,11675,8375,False,3,6,5,4,0,8,7,1,2,,-4,4,0.22751133381054645,2023-03-31
348720,9621,14429,False,1,0,2,8,9,5,6,0,2,,6,1,0.13043478260869557,2024-05-20
349584,4572,6132,True,1,9,0,8,6,4,5,2,0,1,-2,-2,0.6329113924050632,2024-06-22
348912,15703,13374,False,0,5,9,1,2,6,8,0,2,,0,-4,,2024-05-16
130678,8185,628,True,4,1,7,3,0,2,5,2,0,-1,2,6,0.4081632653061224,2022-09-09
358333,15058,1925,True,2,5,9,0,6,1,8,2,1,,2,-7,,2024-06-14
353154,397,2593,False,2,5,9,8,0,1,6,1,2,-3,1,-1,0.23865215377489585,2024-06-19
196157,11001,11197,True,1,0,3,7,4,6,8,2,0,4,4,-8,0.8412866737363026,2023-05-12
73867,1110,466,False,4,3,1,2,8,5,0,0,2,-1,6,6,,2022-02-26
337413,2355,2359,False,8,0,1,2,6,5,9,1,2,0,2,5,0.2724867724867725,2024-05-10
318840,10597,3108,True,0,8,2,1,9,6,5,2,0,-1,5,9,0.5272042951237063,2024-04-02
184483,5448,6199,True,4,0,7,1,8,6,3,2,1,,0,0,0.5360009172208209,2023-04-29
299787,15052,13977,False,6,1,2,5,0,9,8,0,2,-2,-2,-3,0.5059384735202492,2024-03-11
359611,12064,12010,False,4,6,9,5,1,8,0,1,2,,-1,-1,0.305019305019305,2024-06-23
159489,1120,1837,True,1,2,7,0,3,5,4,2,1,7,2,3,0.8064516129032259,2022-12-15
71627,2554,2542,False,2,5,1,3,8,4,0,1,2,-2,4,6,0.3464052287581699,2022-03-03
99598,3531,628,True,5,0,3,4,2,1,8,2,1,2,1,7,0.3846153846153846,2022-06-10
201253,8086,11707,True,3,0,8,5,6,4,7,2,0,1,2,2,0.5486542443064182,2023-04-28
296797,4050,6665,True,0,2,1,8,9,6,5,2,0,3,0,2,0.7067932067932068,2024-02-04
99813,5931,4330,True,2,0,3,5,1,8,4,2,0,4,2,-1,0.49019607843137253,2022-05-21
314911,11001,13232,True,0,6,1,9,8,5,2,2,0,,6,-3,0.9574857980575407,2024-04-04
165547,4567,9077,True,2,5,0,1,7,3,4,2,0,,2,-3,0.5263157894736842,2023-01-14
153011,5214,7963,True,2,3,0,5,1,7,4,2,0,1,3,6,,2022-11-27
286647,4330,474,False,1,9,2,4,6,8,0,0,2,,-3,-6,0.019513601845621453,2023-12-06
237272,878,17,False,1,3,8,7,6,4,0,1,2,-2,2,-3,0.5301436039970882,2023-07-21
123042,6387,6199,True,4,8,3,2,5,1,0,2,0,2,3,1,0.6578947368421053,2022-08-04
279075,7969,6035,True,6,2,4,1,9,0,8,2,0,6,11,3,0.8735123588648155,2023-10-13
350484,15117,6946,False,8,9,5,2,1,6,0,1,2,1,4,0,0.7244182577565632,2024-06-13
108002,7269,2359,True,3,5,4,8,2,1,0,2,1,-2,6,3,0.4484304932735426,2022-06-23
165548,6751,4686,False,1,3,2,5,4,0,7,0,2,1,5,-2,0.27007299270072993,2023-01-14
189058,188,1034,False,0,3,1,8,7,6,4,1,2,8,4,6,0.37343358395989973,2023-05-26
287378,7055,6530,False,2,0,1,8,6,9,4,0,2,-2,6,-4,0.5650118203309693,2023-11-28
72379,6094,1224,False,4,0,5,3,2,8,1,0,2,,1,3,,2022-03-02
185987,6675,11058,False,7,3,5,6,8,4,0,1,2,,6,6,0.5211930926216641,2023-03-30
299026,5091,7038,False,8,1,9,2,5,0,6,0,2,-3,-3,-9,0.5475113122171946,2024-02-10
159488,6094,908,False,4,0,1,3,7,5,2,1,2,-1,-1,-1,0.4285714285714286,2022-12-15
325990,15289,14469,False,8,1,0,9,2,5,6,0,2,,6,7,0.36877737953006773,2024-04-30
106915,2032,6199,False,8,3,1,4,2,5,0,0,2,2,9,5,0.46524064171123003,2022-06-24
312966,4210,4050,False,9,2,1,8,5,0,6,1,2,-4,2,7,0.2833742833742834,2024-03-09
99076,2406,7332,True,0,4,1,5,8,2,3,2,0,,-2,0,0.6756756756756757,2022-05-28
167351,11328,8877,False,5,8,0,3,6,4,7,1,2,,0,-3,0.180327868852459,2023-02-14
159020,4915,9967,True,7,0,1,5,4,3,2,2,0,,-3,5,0.9345794392523364,2022-11-25
247088,5248,1184,True,4,6,3,8,7,1,0,2,0,2,1,-3,0.7547277284119389,2023-08-08
340953,11001,106,True,5,0,1,8,2,9,6,2,1,5,7,2,0.9175084175084174,2024-05-17
294076,8049,14429,True,8,0,9,1,6,2,5,2,1,2,8,5,0.8261933904528764,2024-04-06
109965,673,7403,True,8,5,4,2,0,1,3,2,0,3,1,1,0.6622516556291391,2022-07-03
167352,397,8185,False,3,5,6,8,0,7,4,1,2,,-2,8,0.09902597402597407,2023-02-14
188515,5214,4173,True,0,6,4,8,7,1,3,2,1,-3,2,4,0.7194244604316548,2023-05-14
305371,6035,1458,False,5,1,8,0,9,6,2,0,2,-2,2,4,0.3975029036004646,2024-03-11
319794,12685,1120,False,6,8,5,0,2,9,1,0,2,-5,1,6,0.27638453500522464,2024-05-05
349208,8044,14479,False,1,2,0,5,9,8,6,1,2,2,2,2,0.697241229499294,2024-05-27
156681,1184,4572,True,5,7,3,2,1,0,4,2,0,5,4,-1,0.9433962264150942,2022-11-21
179496,724,7269,False,5,8,3,4,0,6,7,0,2,2,-3,-2,0.40828402366863903,2023-03-14
350338,14941,9427,False,2,8,6,5,1,9,0,1,2,2,-7,-3,0.41125541125541126,2024-05-28
295617,11058,5248,False,6,2,1,0,9,5,8,0,2,,-2,5,0.462962962962963,2024-02-24
184038,7035,2593,False,1,4,7,8,0,6,3,0,2,,-8,9,0.029034690799396745,2023-05-10
67364,637,1034,False,5,3,1,8,0,2,4,0,2,1,5,5,,2022-01-30
167657,104,2988,False,7,5,1,3,2,0,4,1,2,-2,-7,1,0.04761904761904767,2023-02-10
165158,10725,6170,True,5,4,3,1,0,2,7,2,0,,4,4,0.7352941176470588,2023-01-13
154898,10321,6368,False,5,2,7,3,4,0,1,0,2,,0,-1,,2022-11-04
299623,10727,15021,True,2,9,1,0,5,6,8,2,0,,0,1,0.24003623188405798,2024-02-22
314917,13920,13232,True,0,5,1,2,8,9,6,2,0,2,0,-6,0.6714131218457102,2024-04-10
297864,14740,14754,False,6,9,8,0,5,1,2,1,2,-2,-7,-2,0.2533571070373879,2024-03-09
195698,10147,1033,False,3,8,4,7,5,0,6,1,2,4,1,-1,0.4370651486401012,2023-04-15
354518,8925,11309,True,0,8,2,5,6,9,1,2,0,2,2,-2,0.4103944159448323,2024-06-13
196137,10725,11197,True,5,8,3,6,7,4,0,2,0,-2,1,-6,0.5733005733005733,2023-04-20
99619,6199,6389,True,5,3,8,1,2,0,4,2,0,-1,5,7,0.7518796992481203,2022-05-18
276807,13226,8674,False,7,8,3,4,6,1,0,0,2,,4,6,0.5299671592775042,2023-10-04
104970,278,6793,False,1,4,3,0,2,5,8,1,2,,5,3,,2022-06-04
183502,10634,6035,True,6,5,3,0,4,7,8,2,1,2,3,6,,2023-03-06
297254,6199,17,False,8,1,0,9,2,6,5,1,2,1,5,1,0.4590787434849979,2024-02-22
299778,13977,3136,False,1,9,6,5,8,2,0,0,2,,-3,-1,0.2952154059956323,2024-03-06
165133,793,6985,True,1,2,3,4,5,0,7,2,0,,4,3,,2023-01-10
295206,6132,5310,False,8,2,5,1,9,6,0,1,2,-9,-3,-5,0.34419884751010577,2024-02-10
183780,2359,2406,False,6,8,3,4,5,7,0,1,2,,6,-1,0.6510244707710235,2023-04-08
352693,7269,4094,False,2,1,8,6,9,0,5,0,2,7,-8,-8,0.5467596390484004,2024-06-13
102785,878,6389,True,8,2,3,4,5,1,0,2,0,-2,4,-2,0.5181347150259068,2022-05-26
123322,6675,2,True,1,3,4,8,2,0,5,2,1,2,2,-9,0.42372881355932207,2022-08-04
186427,1211,12010,True,5,4,7,0,8,6,3,2,1,,2,-2,0.8626459433330855,2023-03-30
120636,4733,9430,False,3,2,1,7,0,4,5,0,2,,0,-1,,2022-07-22
72881,4325,4330,True,5,4,2,3,0,8,1,2,1,5,5,6,,2022-02-26
184058,1001,2059,False,7,1,8,3,4,6,0,0,2,-4,-3,-5,0.2552602436323367,2023-05-18
170381,11275,10400,False,3,0,6,4,7,5,8,0,2,,9,6,,2023-02-16
279101,1837,11328,True,1,4,9,2,6,0,8,2,0,2,8,-2,0.6140747438215792,2023-10-21
204438,12010,4462,True,1,7,3,6,8,0,4,2,1,-2,7,2,0.3846153846153846,2023-05-17
130681,533,2593,True,1,5,4,2,7,3,0,2,0,,2,2,0.44052863436123346,2022-09-10
286736,466,8925,True,2,1,9,8,4,6,0,2,0,3,2,6,0.8333333333333334,2023-11-18
220445,624,2593,False,4,0,7,3,1,6,8,0,2,2,9,5,0.1762711864406779,2023-06-19
167349,278,2304,False,8,6,3,0,4,5,7,0,2,,-2,2,0.18010752688172038,2023-02-13
324725,14819,13368,False,1,5,2,9,8,6,0,1,2,-2,-10,1,0.1378669639539204,2024-04-26
69765,1319,7313,False,0,1,3,8,2,5,4,0,2,-3,-2,2,0.27007299270072993,2022-02-18
299030,8044,14478,True,2,0,1,5,9,6,8,2,1,,4,0,0.7462686567164178,2024-02-11
161214,474,2355,False,4,2,3,7,0,1,5,0,2,6,0,-6,0.6376811594202898,2022-12-10
349577,4572,9077,True,5,9,0,8,6,2,1,2,0,-2,-7,-1,0.5144141761438772,2024-06-12
99584,4915,8326,False,2,3,4,8,0,1,5,1,2,-2,-4,-1,0.2907801418439716,2022-05-22
179446,3437,8925,False,5,3,7,8,0,4,6,0,2,-2,5,7,0.5725246620387285,2023-03-10
281560,3136,7031,True,9,0,6,2,8,4,1,2,1,-2,5,-1,0.5919024936957131,2023-11-11
103082,466,1110,False,2,3,1,8,0,5,4,0,2,6,5,9,0.6515679442508711,2022-05-27
178622,5366,10700,False,3,6,5,8,7,0,4,1,2,2,-1,-4,0.7619047619047619,2023-03-07
294068,14429,8996,True,0,9,9,5,1,2,6,2,0,-2,-1,-2,0.5511974802400903,2024-03-13
168488,11763,10700,False,5,4,3,8,7,6,0,0,2,,-2,-4,0.6515679442508711,2023-02-25
296790,6665,623,True,2,9,0,8,6,5,1,2,0,-3,2,-3,0.7169287696577245,2024-01-27
300553,1471,1470,False,6,9,2,1,5,8,0,0,2,5,0,1,0.35683364254792826,2024-02-18
300609,15120,6159,True,1,5,0,6,8,2,9,2,0,2,5,0,0.6397678031232115,2024-03-12
161329,7039,4210,False,4,1,7,0,5,3,2,0,2,,1,9,0.00990099009900991,2022-12-09
99487,7269,3322,True,2,4,3,5,1,0,8,2,0,2,1,-4,0.8620689655172414,2022-05-20
350770,5038,13920,True,1,2,8,5,9,0,6,2,0,,-9,-1,0.44873456851678273,2024-05-30
99788,623,7397,False,3,8,1,4,0,5,2,0,2,-1,3,8,0.09090909090909094,2022-05-22
297032,14819,8904,False,5,2,8,6,1,9,0,1,2,,0,5,0.31034482758620685,2024-02-01
294046,8946,14429,True,2,1,9,5,6,8,0,2,1,,4,0,0.5747316267547482,2024-02-05
97747,5310,4686,False,8,2,5,1,4,0,3,0,2,-6,2,3,0.25373134328358216,2022-06-14
165578,2908,4567,False,5,8,6,3,0,7,4,0,2,-2,-5,3,,2023-02-25
232915,367,11195,False,1,7,0,6,4,3,8,0,2,,8,0,0.4617775731061478,2023-06-30
298238,9613,5832,True,6,8,2,0,9,5,1,2,0,-1,5,4,,2024-02-01
317069,14773,10294,True,0,2,9,1,5,6,8,2,0,-2,4,1,,2024-03-29
359606,11981,12064,False,1,8,4,5,0,6,9,1,2,2,-7,-4,0.7488038277511961,2024-06-21
98636,6400,6312,False,0,5,3,2,4,1,8,1,2,,4,-3,0.36305732484076436,2022-06-13
112289,628,8185,False,1,5,8,0,3,4,2,1,2,,3,11,0.6551724137931034,2022-07-12
188022,6387,10979,True,0,3,8,7,6,4,5,2,0,2,9,-1,0.8782742681047766,2023-03-31
314928,11001,11836,False,8,9,1,2,0,5,6,1,2,2,6,1,0.8255778864143883,2024-04-19
189098,4762,4669,True,8,3,1,6,0,4,7,2,0,-4,2,3,0.3518862090290662,2023-05-20
108237,7391,4894,True,3,4,1,8,5,0,2,2,0,3,4,2,0.6756756756756757,2022-06-22
193158,9547,12668,False,6,7,3,5,0,4,8,1,2,,5,-1,0.6664294609500089,2023-04-12
237266,8304,278,True,4,6,8,1,3,0,7,2,0,2,4,-9,0.8018474565398679,2023-07-18
220297,1184,5248,False,1,4,3,0,8,6,7,0,2,,1,-2,0.38641069075851686,2023-06-10
69962,6665,4210,False,1,5,8,3,2,0,4,1,2,,8,3,,2022-02-26
336119,6422,9613,False,0,5,9,6,1,8,2,0,2,,9,5,,2024-05-06
163443,11253,10153,False,1,7,4,3,0,5,2,0,2,,5,1,,2023-01-08
99697,533,1034,True,0,4,5,3,8,1,2,2,0,5,9,10,0.53475935828877,2022-05-22
188356,4210,6665,True,4,0,6,5,8,3,7,2,0,7,10,2,0.9756329716352561,2023-04-07
314905,106,13232,True,0,6,9,5,8,2,1,2,0,,-4,0,0.6345381526104418,2024-03-29
106462,4330,6199,False,5,8,3,2,4,0,1,0,2,,7,6,0.31034482758620685,2022-06-20
312799,1001,624,False,0,1,2,5,6,9,8,1,2,-2,3,-3,0.4722222222222222,2024-03-17
104845,6387,8928,True,1,0,5,2,8,3,4,2,1,,-2,1,0.9345794392523364,2022-06-09
189100,5310,6132,True,6,0,1,3,8,7,4,2,0,3,-6,-3,0.4981951243633487,2023-05-21
99477,8591,7313,True,5,2,3,8,1,4,0,2,1,0,1,2,0.5291005291005292,2022-05-20
123324,337,5248,True,3,4,1,8,5,2,0,2,1,4,0,-2,0.6944444444444444,2022-08-04
179503,724,11896,False,5,6,3,8,4,7,0,0,2,-1,-4,-1,,2023-03-18
167640,2934,283,False,1,2,4,5,0,7,3,1,2,1,5,10,0.3421052631578947,2023-02-01
184034,188,2355,True,3,4,7,1,0,6,8,2,1,4,9,-8,0.9709653092006032,2023-05-19
220300,8185,1184,True,8,7,6,0,1,3,4,2,1,,-2,-1,0.7275132275132274,2023-06-13
336121,6422,13232,False,5,8,6,2,9,0,1,0,2,,5,-5,0.32432432432432434,2024-05-07
276513,5214,11250,True,1,9,2,0,6,8,4,2,1,2,7,-4,0.8621330360460796,2023-09-30
103734,278,2934,True,1,5,3,2,4,0,8,2,0,1,5,1,,2022-05-28
89210,6387,879,True,3,1,2,5,0,8,4,2,0,,0,5,0.9009009009009008,2022-05-12
354530,466,15654,True,1,2,9,5,8,0,6,2,0,,6,7,0.22823614557485525,2024-06-21
184501,8304,278,True,4,7,0,8,1,6,3,2,0,,0,-9,0.7752403846153846,2023-05-16
189077,4572,9077,False,6,5,7,8,3,4,0,0,2,0,4,10,0.23664122137404586,2023-04-15
161336,3351,10292,True,7,1,3,2,4,0,5,2,0,,1,2,,2022-12-10
186041,367,364,True,4,8,6,3,5,0,7,2,0,2,8,4,0.8166666666666667,2023-03-23
272991,12685,12064,True,2,4,6,8,0,1,9,2,1,,2,0,0.8620689655172414,2023-09-15
220294,4915,1120,False,0,3,4,8,1,7,6,0,2,,-5,5,0.4622849139655863,2023-06-13
185982,11197,106,False,7,8,5,4,3,0,6,0,2,-1,-2,1,0.3727387132295108,2023-03-28
299372,5091,14478,False,2,8,0,1,9,6,5,0,2,,-6,-3,0.33333333333333337,2024-03-09
67362,1615,1034,False,4,5,0,3,8,2,1,0,2,,4,5,0.2857142857142857,2022-01-30
360942,11275,4330,False,8,9,2,6,5,0,1,0,2,-9,0,4,,2024-06-14
109955,5310,2908,True,5,3,1,8,4,2,0,2,0,1,1,-5,0.591715976331361,2022-06-28
310542,6530,9314,True,9,8,1,2,0,5,6,2,0,0,7,8,0.6601307189542484,2024-03-09
199038,8587,4330,False,5,7,6,3,4,0,8,0,2,,-2,7,,2023-04-19
189030,12380,7031,False,4,8,6,3,7,0,5,0,2,,3,8,0.15960451977401124,2023-04-05
84454,8423,8240,False,1,5,8,4,3,2,0,0,2,,5,6,,2022-04-07
99467,1319,8538,False,0,8,2,3,5,4,1,0,2,,0,3,,2022-05-12
101877,8185,8086,True,3,1,5,8,0,4,2,2,0,2,7,1,0.9803921568627451,2022-06-05
277943,8484,12254,True,9,0,8,2,6,4,1,2,0,3,0,-3,0.6230650154798762,2023-10-10
168988,9353,11836,True,2,5,7,0,3,1,4,2,0,,8,0,,2023-02-03
349565,4686,6132,True,2,9,6,1,0,8,5,2,0,7,10,-5,0.8265027322404372,2024-05-29
358328,15058,15840,False,2,1,6,10,9,5,8,0,2,,1,0,,2024-06-12
319778,12064,11328,False,8,1,2,5,6,0,9,0,2,-2,-3,-3,0.1668971238938053,2024-04-19
48858,6312,4616,True,3,1,8,5,2,4,0,2,0,-1,1,1,,2021-11-08
123333,188,1034,True,3,0,8,1,5,2,4,2,0,7,3,3,0.5434782608695652,2022-08-11
350293,6530,13226,False,8,5,0,9,1,2,6,0,2,-1,3,9,0.786226318484383,2024-05-24
107739,5248,1034,False,4,3,5,2,1,0,8,1,2,-1,1,-3,0.2957746478873239,2022-06-19
348472,1001,1184,True,0,6,2,8,9,1,5,2,0,3,3,1,0.6274586939417781,2024-06-03
166039,9966,11479,False,2,4,7,3,0,1,5,1,2,,2,6,0.12280701754385959,2023-01-30
184478,17,8185,False,5,0,6,8,4,3,7,1,2,-1,5,7,0.1865079365079365,2023-04-22
296738,6387,918,False,6,2,0,1,9,5,8,1,2,2,0,-7,0.7606624319419237,2024-02-19
99686,6675,120,False,4,5,8,2,3,1,0,0,2,1,-1,6,0.576271186440678,2022-05-13
166050,9966,6882,False,1,4,7,2,3,5,0,0,2,,-3,2,0.27638453500522464,2023-02-07
187109,2988,8147,True,0,3,6,8,5,4,7,2,0,,1,5,0.9900990099009901,2023-03-28
294781,11232,10188,True,2,6,1,8,4,9,0,2,1,0,0,6,0.5406976744186047,2024-01-28
184484,918,17,True,3,0,8,1,7,6,4,2,0,,-3,6,0.21852815003226908,2023-04-30
179406,367,2354,True,0,6,5,8,4,7,3,2,0,5,6,3,0.9523809523809523,2023-02-28
185977,11058,10725,False,7,0,3,5,8,4,6,1,2,2,4,0,0.7155569680597489,2023-03-23
179481,8240,11678,True,5,0,3,8,7,4,6,2,0,,10,4,,2023-03-18
101744,8108,8369,False,8,2,0,5,1,3,4,0,2,,4,3,,2022-05-19
348468,1184,2593,True,2,1,9,5,8,6,0,2,1,-5,-2,2,0.2992916911987725,2024-06-01
297037,1033,8030,False,9,6,1,8,0,5,2,1,2,3,3,-3,0.3024499319463348,2024-02-04
168288,8086,11060,True,1,5,7,2,3,4,0,2,1,,-5,-3,0.6711409395973155,2023-02-04
165131,11197,10725,True,5,1,3,4,0,7,2,2,0,,8,8,0.6993006993006994,2023-01-12
123330,2,9353,True,1,0,4,5,2,3,8,2,0,,-9,-2,,2022-08-06
287391,8240,7511,True,4,8,2,9,1,6,0,2,0,,8,4,0.8860265417642467,2023-12-01
188318,1110,466,True,5,8,6,0,3,7,4,2,1,-1,2,3,0.3925028482507572,2023-03-31
107436,8127,5248,True,3,0,5,8,2,4,1,2,0,-1,6,5,0.8064516129032259,2022-06-18
185984,10725,106,True,7,4,3,8,6,5,0,2,1,,1,5,0.5051020408163265,2023-03-29
277944,8904,4733,False,9,1,8,6,0,2,4,0,2,6,5,6,0.8246213246213246,2023-10-10
184194,3531,8049,True,3,4,6,7,5,8,0,2,1,0,5,2,0.7874015748031495,2023-03-10
127763,2291,2348,True,1,7,3,0,2,4,5,2,0,1,8,5,0.9433962264150942,2022-08-21
77786,8127,533,True,3,5,2,4,8,0,1,2,1,,3,3,0.7092555331991952,2022-03-17
349264,7967,14318,True,1,5,2,8,9,6,0,2,1,1,1,-5,0.7604672681008559,2024-06-23
69997,4762,1184,False,3,4,0,2,8,5,1,1,2,2,2,1,0.3103120243531203,2022-02-15
105835,1120,4460,True,1,2,0,3,3,4,5,2,0,6,1,-1,0.9433962264150942,2022-06-07
193261,11135,1319,False,7,3,0,8,5,6,4,0,2,,7,-6,0.24242424242424243,2023-04-07
287393,6530,7055,False,2,9,1,4,0,6,8,0,2,4,0,5,0.6543668954996186,2023-12-02
300511,361,14941,True,2,9,8,1,6,0,5,2,0,2,2,-3,0.48440065681444994,2024-03-27
156690,1184,6751,False,4,0,3,1,7,2,5,1,2,-2,4,4,0.38650306748466257,2022-11-24
144954,8674,6362,True,1,3,4,5,7,2,0,2,0,,6,2,0.9009009009009008,2022-09-27
294063,8996,12474,False,8,6,2,1,9,5,0,0,2,,6,7,0.3420767865645154,2024-03-07
352692,724,11002,False,8,9,5,2,6,1,0,0,2,-2,1,9,0.28622231253810204,2024-06-13
275682,4733,12254,True,2,8,9,0,1,6,4,2,0,-1,1,-3,0.8174296009608968,2023-09-26
98964,8049,8926,False,0,8,1,4,3,5,2,0,2,0,2,4,0.2957746478873239,2022-07-02
127749,3944,2291,False,3,0,1,5,4,2,7,1,2,-3,5,5,0.09090909090909094,2022-08-20
99086,6946,581,True,3,5,2,1,8,0,4,2,1,2,-8,-1,0.5555555555555556,2022-06-12
188566,11479,12478,True,6,4,3,8,5,7,0,2,0,,9,-1,0.9049959049959049,2023-04-18
158659,7038,4173,False,1,3,5,0,2,4,7,1,2,,7,2,0.4708994708994708,2022-12-15
49633,623,624,False,5,4,3,2,0,1,8,1,2,,-2,8,0.07596661556804629,2021-11-19
350773,6985,11836,False,6,2,8,0,1,9,5,1,2,,4,4,0.3484861263388715,2024-05-31
97197,5248,2291,True,3,4,1,2,5,0,8,2,1,1,1,3,,2022-05-06
