match_id,t1,t2,t1_ban1,t1_ban2,t2_ban1,t2_ban2,t1_pick,t2_pick,remaining,winner,t1_mapwins,t2_mapwins,net_h2h,t1_past,t2_past,best_odds,worst_odds,date
156888,918,8369,0,3,7,4,5,1,2,False,0,2,3,6,-2,0.0,1.0,2022-11-13
184039,1184,2304,3,7,4,6,5,8,0,False,0,2,-2,4,0,0.47916666666666663,0.46808510638297873,2023-04-20
337408,120,6961,6,2,8,9,1,5,0,True,2,0,-2,3,-1,0.5208333333333334,0.4366812227074236,2024-05-08
232897,7269,367,6,7,1,3,8,0,4,False,0,2,-3,-7,0,0.3377483443708609,0.2592592592592593,2023-07-05
240405,9547,12129,4,1,8,0,7,6,3,False,1,2,3,7,2,0.7844827586206896,0.7844827586206896,2023-07-26
280309,294,104,2,1,8,4,6,9,0,True,2,1,-2,0,2,0.425531914893617,0.425531914893617,2023-10-21
50147,4616,6312,8,2,3,1,0,4,5,True,2,0,-1,1,2,0.36363636363636365,0.36363636363636365,2021-11-20
191771,1120,5443,3,7,4,0,8,6,5,True,2,0,7,8,0,0.8403361344537815,0.8403361344537815,2023-04-14
222532,11981,12011,7,1,3,8,4,6,0,True,2,0,1,-2,-1,0.0,1.0,2023-06-08
165138,11451,5038,5,3,7,1,2,4,0,True,2,1,,3,2,0.0,1.0,2023-01-10
184045,1184,2593,3,0,7,8,6,5,4,False,0,2,,3,8,0.1071428571428572,0.0990990990990992,2023-04-28
319782,1120,14137,5,8,6,2,9,0,1,True,2,0,,1,-2,0.9615384615384615,0.8403361344537815,2024-04-21
106918,2032,1110,2,5,1,8,3,4,0,True,2,1,3,6,2,0.6289308176100629,0.6289308176100629,2022-06-24
67361,106,6461,4,1,2,8,3,5,0,False,0,2,,6,5,0.576271186440678,0.576271186440678,2022-01-30
89217,8124,8741,2,1,3,8,5,4,0,True,2,0,,4,-2,0.8064516129032259,0.8064516129032259,2022-05-14
327203,15073,14547,0,5,2,1,6,8,9,True,2,0,,-7,5,0.0,1.0,2024-05-05
71636,8088,8182,8,0,3,2,1,5,4,False,1,2,,-5,8,0.019607843137254943,0.019607843137254943,2022-03-11
317064,14805,14809,5,0,9,1,2,6,8,True,2,1,0,8,2,0.8333333333333334,0.819672131147541,2024-03-27
191769,1837,1211,5,6,8,7,0,4,3,True,2,1,0,6,1,0.8130081300813008,0.8130081300813008,2023-04-13
283133,4330,466,9,4,2,0,6,8,1,True,2,0,-1,1,4,0.35714285714285715,0.25,2023-11-05
165591,4572,5310,6,4,5,8,7,3,0,True,2,1,0,1,-3,0.5291005291005292,0.5291005291005292,2023-03-01
159488,6094,908,4,0,1,3,7,5,2,False,1,2,-1,-1,-1,0.4285714285714286,0.4285714285714286,2022-12-15
274401,731,1837,9,2,4,0,8,1,6,False,0,2,2,0,9,0.5370370370370371,0.5,2023-09-23
275684,13586,13368,8,0,9,2,1,4,6,True,2,1,,-1,-1,0.0,1.0,2023-09-25
281026,2355,2359,4,1,9,8,6,2,0,False,0,2,-2,-2,0,0.13043478260869557,0.04761904761904767,2023-11-10
167046,581,6946,8,0,5,3,4,6,7,True,2,0,-3,-6,-3,0.30864197530864196,0.30864197530864196,2023-02-21
212533,337,106,4,0,1,3,7,8,6,True,2,1,-7,-1,-4,0.6289308176100629,0.4672897196261682,2023-06-03
98851,8925,8422,3,2,5,1,4,0,8,False,0,2,,-2,5,0.35064935064935066,0.35064935064935066,2022-05-14
167638,282,104,0,2,1,5,4,3,7,True,2,1,-7,7,6,0.6134969325153374,0.6134969325153374,2023-01-28
341317,7403,14523,9,8,0,1,5,2,6,False,0,2,,-4,3,0.31034482758620685,0.31034482758620685,2024-05-05
168990,9353,10725,3,5,2,7,4,1,0,False,1,2,1,8,1,0.658703071672355,0.658703071672355,2023-02-08
99595,8903,628,2,8,0,5,4,1,3,False,0,2,1,-4,7,0.19354838709677413,0.19354838709677413,2022-06-04
298833,11328,11981,1,5,6,8,2,0,9,True,2,0,4,3,8,0.6802721088435374,0.6329113924050632,2024-03-01
300489,4094,15077,1,5,2,8,9,0,6,True,2,1,-2,-2,-1,0.2188183807439825,0.20833333333333334,2024-03-29
103100,799,8369,8,1,5,4,2,3,0,True,2,0,3,6,1,0.8130081300813008,0.8130081300813008,2022-05-31
299527,6530,9314,5,1,0,6,2,8,9,False,1,2,1,3,8,0.6655518394648829,0.6062992125984252,2024-02-27
193560,6946,581,8,3,5,4,6,0,7,True,2,1,1,-6,-4,0.5494505494505494,0.48780487804878053,2023-04-26
341857,13797,15617,2,5,8,6,1,0,9,True,2,0,,-5,4,0.0,1.0,2024-05-04
79074,257,474,1,3,2,0,8,5,4,False,1,2,0,4,1,0.5169082125603864,0.5169082125603864,2022-03-22
71635,8075,8185,5,1,3,4,8,0,2,False,0,2,,-5,6,0.09090909090909094,0.09090909090909094,2022-03-10
189382,11490,8147,0,8,3,4,5,6,7,False,0,2,,6,1,0.0,1.0,2023-03-29
309138,11348,12446,9,8,2,6,1,5,0,False,1,2,0,2,-4,0.7601918465227817,0.7109826589595376,2024-03-14
108472,2304,4616,4,2,0,3,8,5,1,False,0,2,-4,5,1,0.5215311004784688,0.5215311004784688,2022-07-02
232898,11001,367,6,3,1,8,7,4,0,True,2,0,2,2,-1,0.9523809523809523,0.9433962264150942,2023-07-08
103217,2032,1110,2,4,1,3,0,5,8,True,2,1,-1,9,9,0.5813953488372093,0.5813953488372093,2022-05-28
184035,2359,6961,3,1,7,8,4,0,6,False,0,2,-2,0,3,0.28057553956834524,0.24812030075187974,2023-05-19
286642,2,624,1,0,6,8,2,9,4,True,2,1,,7,2,0.4694835680751174,0.37037037037037035,2023-12-05
184459,6199,8304,4,8,7,6,0,5,3,True,2,1,,1,2,0.4081632653061224,0.3846153846153846,2023-03-26
50287,6512,4036,5,3,2,8,0,4,1,False,0,2,,-8,-2,0.14529914529914523,0.13043478260869557,2021-11-22
344447,13224,10417,2,5,8,9,1,0,6,True,2,1,2,3,2,0.6060606060606061,0.591715976331361,2024-05-16
294077,8946,12474,5,2,9,0,8,6,1,False,0,2,-2,4,9,0.32885906040268453,0.32432432432432434,2024-04-06
184476,8304,918,7,6,3,0,5,8,4,False,0,2,,-4,-7,0.5670995670995671,0.5348837209302326,2023-04-17
99592,3531,257,3,2,0,4,8,5,1,True,2,1,3,-2,-5,0.591715976331361,0.591715976331361,2022-06-03
69003,6460,628,1,2,8,5,4,3,0,True,2,1,,2,7,0.5681818181818182,0.47619047619047616,2022-03-13
193269,11480,12373,0,4,6,8,7,5,3,False,0,2,,-7,3,0.21259842519685046,0.12280701754385959,2023-04-21
285172,1033,13368,8,0,9,4,2,1,6,True,2,0,1,2,2,0.0,1.0,2023-11-18
108235,2406,4894,4,0,3,1,2,5,8,False,1,2,-4,2,0,0.5327102803738317,0.5327102803738317,2022-06-21
184372,10735,4894,3,7,6,8,0,4,5,False,0,2,-2,-3,3,0.37106918238993714,0.32885906040268453,2023-03-17
324717,8369,8484,5,1,8,2,6,0,9,True,2,1,1,-2,-4,0.8547008547008548,0.8474576271186441,2024-04-18
319770,11328,13790,9,2,8,1,0,6,5,True,2,0,,-3,-3,0.7575757575757576,0.7407407407407407,2024-04-07
299771,13977,14711,0,1,6,5,9,2,8,False,1,2,,0,-2,0.5073891625615763,0.44134078212290506,2024-03-02
64798,1919,6387,3,0,2,8,5,4,1,False,0,2,-6,3,10,0.24812030075187974,0.22480620155038766,2022-02-18
167841,6665,4210,1,2,7,5,3,4,0,False,0,2,-6,6,10,0.09090909090909094,0.09090909090909094,2023-02-17
312765,8877,11328,2,0,8,1,6,5,9,True,2,0,1,9,1,0.8928571428571428,0.8695652173913044,2024-03-14
112690,7,9330,8,3,5,1,4,0,2,True,2,0,,4,5,0.3861003861003861,0.3861003861003861,2022-07-08
71616,8075,2542,5,0,2,8,3,4,1,False,0,2,,6,5,0.029126213592232997,0.029126213592232997,2022-02-24
99775,2112,623,3,8,5,1,0,2,4,False,0,2,1,1,-1,0.576271186440678,0.576271186440678,2022-05-15
184463,6199,624,7,0,5,6,4,3,8,True,2,1,-3,1,2,0.425531914893617,0.4081632653061224,2023-04-02
322649,14689,15197,9,2,1,8,6,0,5,False,0,2,-1,0,1,0.0,1.0,2024-03-28
327204,14470,15073,2,1,6,5,0,9,8,True,2,1,-1,5,-6,0.5376344086021505,0.5208333333333334,2024-05-06
94309,120,8370,1,5,3,0,8,4,2,True,2,0,7,3,3,0.0,1.0,2022-04-29
181473,9507,8375,6,8,3,0,4,7,1,True,2,1,2,-4,-4,0.641025641025641,0.641025641025641,2023-05-24
184519,8185,624,4,8,6,0,3,1,7,False,0,2,7,4,9,0.646643109540636,0.6428571428571428,2023-05-22
85523,257,5448,0,2,3,4,8,1,5,True,2,0,,4,5,0.8474576271186441,0.8474576271186441,2022-04-14
270997,6368,6263,7,6,3,4,0,8,1,True,2,0,-2,4,-5,0.9259259259259258,0.9090909090909091,2023-09-11
173220,474,1184,3,4,7,5,6,8,0,True,2,1,3,-4,-1,0.7092198581560284,0.6134969325153374,2023-03-30
99477,8591,7313,3,8,5,2,4,1,0,True,2,1,0,1,2,0.5291005291005292,0.5291005291005292,2022-05-20
70058,5248,642,3,5,0,4,8,1,2,False,1,2,,-2,-3,0.5495495495495496,0.4011976047904191,2022-02-18
295213,4762,4567,0,5,1,2,9,8,6,False,0,2,-1,4,2,0.5652173913043478,0.504950495049505,2024-02-17
77810,6961,4894,5,8,4,1,0,2,3,True,2,0,,7,4,0.6622516556291391,0.6172839506172839,2022-03-23
287388,9547,7055,2,9,6,1,8,0,4,False,0,2,,5,5,0.41860465116279066,0.32432432432432434,2023-11-30
156881,7313,10421,5,3,2,1,0,7,4,True,2,0,,4,2,0.0,1.0,2022-11-12
106452,1110,878,2,4,3,0,1,8,5,True,2,1,-1,-2,2,0.6578947368421053,0.6578947368421053,2022-06-19
161337,4050,4210,0,7,1,2,3,4,5,True,2,0,-1,4,10,0.425531914893617,0.425531914893617,2022-12-10
283132,14010,466,6,0,9,1,8,4,2,False,0,2,-2,4,4,0.0,1.0,2023-11-04
183953,2059,8877,7,3,4,5,8,0,6,True,2,0,3,0,-3,0.8403361344537815,0.7936507936507936,2023-04-14
64797,6387,7982,3,5,8,2,0,4,1,True,2,0,,10,4,0.0,1.0,2022-02-11
189139,283,8151,7,6,8,0,3,5,4,True,2,0,,-1,4,0.0,1.0,2023-03-29
299357,6882,7038,9,5,1,2,0,6,8,True,2,0,2,4,-5,0.8695652173913044,0.7575757575757576,2024-02-18
99624,4251,878,0,1,3,2,4,8,5,False,0,2,,1,-1,0.5515695067264574,0.5515695067264574,2022-05-20
279073,6035,13398,6,8,2,0,4,1,9,True,2,0,2,0,-5,0.0,1.0,2023-10-12
337413,2355,2359,8,0,1,2,6,5,9,False,1,2,0,2,5,0.2857142857142857,0.2592592592592593,2024-05-10
186438,12010,731,8,7,3,0,6,4,5,True,2,0,-1,-4,-3,0.5747126436781609,0.5747126436781609,2023-04-02
202363,363,364,6,8,0,3,4,1,7,True,2,1,1,-2,2,0.6172839506172839,0.5681818181818182,2023-05-12
297005,14467,7932,6,2,5,1,8,9,0,False,0,2,-6,2,-3,0.41520467836257313,0.3827160493827161,2024-04-06
294042,7243,8996,9,0,8,6,4,2,1,False,0,2,,1,-2,0.45945945945945954,0.3902439024390244,2024-01-31
99585,6882,3531,3,4,8,2,1,0,5,False,1,2,,5,-1,0.25373134328358216,0.25373134328358216,2022-05-22
84372,8185,5448,0,1,3,8,5,4,2,True,2,0,,10,9,0.7575757575757576,0.7575757575757576,2022-04-10
183774,2,120,4,5,7,6,3,8,0,True,2,1,6,-4,5,0.49504950495049505,0.47619047619047616,2023-04-01
247102,4915,8185,4,0,7,3,1,8,6,False,1,2,,1,-4,0.4382022471910112,0.3939393939393939,2023-08-07
297401,1184,1001,2,9,0,8,1,6,5,False,0,2,1,5,-3,0.8734177215189873,0.8310810810810811,2024-02-20
299772,15052,8375,9,2,6,8,1,0,5,False,0,2,,1,2,0.40476190476190477,0.36305732484076436,2024-03-02
85528,8185,8127,2,4,1,3,0,5,8,False,1,2,,10,2,0.5370370370370371,0.5370370370370371,2022-04-17
298243,10448,14278,6,1,8,2,9,0,5,True,2,0,-1,5,8,0.0,1.0,2024-02-01
156900,10421,1319,1,4,7,3,5,0,2,True,2,0,,2,6,0.0,1.0,2022-11-13
70057,1615,2,8,2,3,5,1,0,4,False,1,2,,2,-2,0.13793103448275856,0.12280701754385959,2022-02-18
314623,1034,6961,5,6,8,1,2,9,0,True,2,0,-2,3,0,0.6896551724137931,0.6666666666666666,2024-04-06
57148,4855,3136,1,8,5,3,2,4,0,False,1,2,3,-2,-7,0.0,1.0,2021-12-07
318842,14634,6397,1,2,6,9,0,5,8,True,2,1,1,-3,-8,0.6756756756756757,0.37037037037037035,2024-03-28
70059,533,188,4,3,0,8,2,1,5,False,1,2,-4,9,9,0.3975903614457831,0.3464052287581699,2022-02-19
299774,15058,3136,9,5,1,2,6,8,0,True,2,0,,7,2,0.5780346820809249,0.425531914893617,2024-03-03
336120,14822,13232,5,0,8,6,9,2,1,False,0,2,,-5,-9,0.5391705069124424,0.5391705069124424,2024-05-07
101751,910,8904,3,2,8,4,5,0,1,False,0,2,,-3,11,0.0,1.0,2022-05-20
68305,7031,4150,8,5,0,3,2,4,1,True,2,0,,3,-1,0.6944444444444444,0.6944444444444444,2022-02-13
296796,7397,14616,2,8,9,0,6,5,1,True,2,0,,0,2,0.0,1.0,2024-02-03
167846,497,7397,6,4,8,7,0,3,5,False,1,2,,2,-5,0.6932515337423313,0.6932515337423313,2023-02-19
188514,8044,8826,6,4,3,1,8,7,0,True,2,0,8,8,-2,0.8620689655172414,0.8620689655172414,2023-05-14
111517,5944,6094,2,8,4,5,0,3,1,True,2,0,0,-2,1,0.28735632183908044,0.28735632183908044,2022-07-02
84466,8240,8413,4,2,1,3,8,0,5,False,1,2,-2,6,5,0.0,1.0,2022-04-10
189077,4572,9077,6,5,7,8,3,4,0,False,0,2,0,4,10,0.23664122137404586,0.23664122137404586,2023-04-15
71631,2554,8075,8,3,5,0,4,1,2,False,1,2,1,1,-4,0.7198879551820728,0.596774193548387,2022-03-05
51273,2,2406,5,8,1,3,2,0,4,True,2,1,,0,7,0.9803921568627451,0.9615384615384615,2021-12-02
209400,6530,6263,3,1,6,7,8,4,0,True,2,0,4,7,5,0.819672131147541,0.7633587786259541,2023-05-13
220992,1470,10634,4,3,1,8,0,6,7,True,2,0,,1,-1,0.7462686567164178,0.6993006993006994,2023-06-07
185983,337,11058,3,5,8,7,4,0,6,False,0,2,-1,-4,2,0.25373134328358216,0.24812030075187974,2023-03-28
319780,11981,13576,0,8,6,9,2,5,1,True,2,1,,-2,-3,0.6756756756756757,0.6578947368421053,2024-04-20
178626,7039,5366,3,6,8,4,5,0,7,False,1,2,-1,2,0,0.35064935064935066,0.3421052631578947,2023-03-09
167569,11421,4315,7,5,1,2,0,3,4,False,0,2,,5,5,0.0,1.0,2023-01-18
297412,2059,12694,1,2,5,8,6,9,0,True,2,0,,0,3,0.7575757575757576,0.6666666666666666,2024-02-21
98617,7403,2533,4,2,3,5,1,8,0,True,2,0,-2,-6,0,0.1610305958132045,0.1610305958132045,2022-05-09
336119,6422,9613,0,5,9,6,1,8,2,False,0,2,,9,5,0.0,1.0,2024-05-06
193454,6793,277,6,4,5,8,3,0,7,True,2,0,-2,6,0,0.4629629629629629,0.4166666666666667,2023-05-02
99721,8127,642,5,2,4,1,0,8,3,True,2,0,,7,4,0.7936507936507936,0.7936507936507936,2022-06-12
170380,5931,4330,5,7,1,2,0,4,3,False,1,2,-6,-3,8,0.03846153846153855,0.03846153846153855,2023-02-10
294027,6191,14429,1,0,9,2,6,4,8,False,1,2,,-3,7,0.25373134328358216,0.14529914529914523,2024-01-18
72350,731,5944,2,8,5,0,1,4,3,False,0,2,,-3,-2,0.0,1.0,2022-02-23
106914,624,6387,1,2,5,4,8,3,0,True,2,1,10,10,7,0.0,1.0,2022-06-23
155833,1033,5455,3,7,5,0,2,4,1,True,2,1,3,6,5,0.0,1.0,2022-11-10
164066,6387,11281,6,3,0,5,7,8,4,True,2,0,,6,-2,0.8771929824561404,0.8771929824561404,2023-02-26
51277,682,6199,0,8,4,3,5,2,1,True,2,1,,2,-2,0.9900990099009901,0.970873786407767,2021-12-02
165573,5310,4686,6,0,7,3,5,4,8,False,1,2,-9,-1,6,0.803921568627451,0.803921568627451,2023-02-20
271035,9408,6368,1,6,3,4,7,0,8,False,0,2,-2,3,6,0.1869918699186992,0.16666666666666663,2023-09-19
294790,15010,11232,2,9,1,8,0,5,6,False,0,2,,1,0,0.13793103448275856,0.13793103448275856,2024-02-11
213129,10597,10598,4,7,3,8,0,1,6,True,2,0,1,9,-2,0.9174311926605504,0.9174311926605504,2023-05-24
104842,466,4210,1,3,8,0,2,5,4,False,1,2,2,1,1,0.5614035087719298,0.5614035087719298,2022-06-10
271031,8674,12624,6,4,3,1,8,7,0,True,2,0,,0,-1,0.5494505494505494,0.5319148936170213,2023-09-19
348912,15703,13374,9,1,0,5,6,2,8,False,0,2,,0,-4,0.0,1.0,2024-05-16
195701,1033,12254,3,7,8,5,0,6,4,False,1,2,0,-2,0,0.6138996138996139,0.5614035087719298,2023-04-18
309137,8182,8086,2,8,6,9,1,0,5,True,2,1,4,-9,-5,0.46511627906976744,0.35211267605633806,2024-03-14
297853,14740,8925,8,9,0,6,2,1,5,False,0,2,,3,8,0.3464052287581699,0.3421052631578947,2024-02-28
314647,1034,5248,2,8,5,1,6,0,9,False,1,2,6,3,-5,0.7416020671834626,0.732620320855615,2024-04-28
76219,624,8309,4,1,8,0,2,3,5,True,2,1,,11,3,0.8849557522123894,0.8849557522123894,2022-03-19
274409,731,12685,2,1,4,0,6,8,9,False,0,2,,-4,1,0.5884773662551441,0.5454545454545454,2023-09-25
318938,2059,7035,6,9,1,0,8,2,5,False,1,2,6,-1,-9,0.736842105263158,0.6987951807228916,2024-05-02
72629,5443,6094,2,5,0,8,4,3,1,True,2,0,,6,0,0.0,1.0,2022-03-04
193574,6946,4958,3,7,6,0,4,8,1,True,2,1,-5,1,-1,0.49751243781094534,0.4291845493562232,2023-05-16
193896,11060,8086,8,6,3,5,4,7,0,False,1,2,-2,-1,-1,0.2907801418439716,0.2857142857142857,2023-04-13
121827,1184,2059,5,2,3,1,4,0,8,False,0,2,,10,6,0.4708994708994708,0.4708994708994708,2022-08-02
104845,6387,8928,5,2,1,0,3,8,4,True,2,1,,-2,1,0.9345794392523364,0.9345794392523364,2022-06-09
130627,628,2355,3,7,2,4,5,1,0,True,2,0,,7,3,0.8403361344537815,0.8403361344537815,2022-09-03
163009,4396,4762,3,7,2,1,5,4,0,False,0,2,1,-1,1,0.6047430830039525,0.6047430830039525,2022-12-22
165115,11234,5038,5,2,1,7,4,3,0,True,2,0,,6,2,0.37037037037037035,0.37037037037037035,2023-01-10
119474,8369,5455,2,0,4,8,3,5,1,True,2,0,-2,4,3,0.7518796992481203,0.7518796992481203,2022-07-19
108002,7269,2359,4,8,3,5,1,2,0,True,2,1,-2,6,3,0.4484304932735426,0.4484304932735426,2022-06-23
300609,15120,6159,0,6,1,5,2,8,9,True,2,0,2,5,0,0.6622516556291391,0.6172839506172839,2024-03-12
68994,397,1209,1,5,0,3,4,2,8,False,0,2,,5,10,0.2753623188405796,0.2753623188405796,2022-02-13
184198,8049,5441,3,5,0,4,8,6,7,False,1,2,2,0,-3,0.4974874371859297,0.4974874371859297,2023-03-10
196152,11058,337,1,6,3,7,4,0,8,False,1,2,3,-4,-4,0.47643979057591623,0.4623655913978495,2023-05-10
94354,2,642,4,0,5,2,3,1,8,False,1,2,-1,2,2,0.609375,0.609375,2022-05-01
166074,11318,3108,8,6,5,3,4,0,7,False,1,2,,-8,10,0.0,1.0,2023-02-24
178645,11947,8448,4,5,6,3,7,0,8,False,0,2,,6,4,0.37106918238993714,0.37106918238993714,2023-03-07
159492,1120,908,1,2,3,0,4,5,7,False,1,2,10,5,-6,0.8432601880877743,0.8432601880877743,2022-12-19
168272,11707,8086,1,7,2,4,3,5,0,True,2,1,,0,-3,0.47846889952153115,0.47846889952153115,2023-01-26
169002,11001,11197,5,3,6,8,7,4,0,True,2,0,,5,5,0.7518796992481203,0.7518796992481203,2023-03-08
77814,2406,243,2,5,1,3,8,0,4,True,2,1,2,0,-2,0.8333333333333334,0.8333333333333334,2022-03-24
187935,12183,4567,3,7,4,8,6,5,0,False,0,2,,2,0,0.0,1.0,2023-03-25
168463,11763,3136,2,1,3,0,5,7,4,False,1,2,,5,3,0.3421052631578947,0.3421052631578947,2023-01-27
163425,9967,10417,0,2,1,3,4,7,5,True,2,0,,6,-4,0.9090909090909091,0.9090909090909091,2023-01-06
68992,4567,3531,4,5,3,2,1,0,8,False,0,2,-2,10,8,0.2063492063492064,0.2063492063492064,2022-02-12
89209,3351,8124,3,2,1,5,0,4,8,False,1,2,,0,5,0.0,1.0,2022-05-12
232736,2,2359,4,1,0,6,8,3,7,False,0,2,-1,1,-8,0.6815286624203822,0.6309963099630996,2023-07-18
99718,1034,6675,3,0,2,5,1,4,8,True,2,1,,-2,-4,0.4504504504504504,0.4504504504504504,2022-06-11
76224,4330,7313,2,3,0,1,8,4,5,False,0,2,,-1,7,0.4285714285714286,0.4285714285714286,2022-03-18
123867,6946,724,5,8,2,0,4,3,1,True,2,1,,-4,-6,0.6369426751592356,0.6369426751592356,2022-08-09
127747,6090,6985,2,7,1,3,4,0,5,True,2,0,1,0,7,0.7042253521126761,0.7042253521126761,2022-08-20
235025,7969,6149,1,8,7,3,6,4,0,True,2,0,,4,-2,0.36101083032490977,0.3225806451612903,2023-07-02
199042,11275,12421,7,8,3,6,0,4,5,True,2,0,,-1,3,0.0,1.0,2023-04-21
219742,10421,9727,8,7,1,3,6,4,0,False,0,2,2,1,-1,0.7916666666666666,0.6598639455782314,2023-06-04
130948,8369,1033,2,4,7,5,3,0,1,False,0,2,2,0,0,0.6441281138790036,0.6441281138790036,2022-08-25
294182,188,13188,9,2,8,6,0,5,1,False,0,2,3,-3,3,0.6197718631178707,0.6062992125984252,2024-01-13
89240,1331,3351,2,3,1,8,5,4,0,False,0,2,1,3,9,0.0,1.0,2022-05-27
201256,11707,8099,5,8,3,0,7,6,4,True,2,0,3,1,-6,0.0,1.0,2023-05-03
298699,13790,12010,6,8,2,0,5,9,1,False,0,2,2,-1,-1,0.5833333333333333,0.5833333333333333,2024-02-26
296295,15058,15065,1,9,5,0,2,8,6,True,2,0,3,1,0,0.7751937984496123,0.7575757575757576,2024-03-28
69915,797,918,3,4,5,2,1,8,0,False,0,2,0,4,3,0.19999999999999996,0.17355371900826444,2022-02-12
154376,377,6751,1,5,7,3,4,2,0,True,2,1,-2,9,9,0.0,1.0,2022-10-30
188555,10190,7403,0,6,5,8,7,3,4,False,0,2,2,2,-4,0.6932515337423313,0.6932515337423313,2023-04-03
220300,8185,1184,8,7,6,0,1,3,4,True,2,1,,-2,-1,0.7407407407407407,0.7142857142857143,2023-06-13
123084,8484,8904,1,0,7,2,4,3,5,False,1,2,1,2,-3,0.3006993006993006,0.3006993006993006,2022-07-27
99590,397,8326,1,8,4,5,3,2,0,False,0,2,-4,0,-2,0.19354838709677413,0.19354838709677413,2022-05-29
279100,731,11985,0,4,9,8,6,1,2,False,1,2,2,2,5,0.3377483443708609,0.3377483443708609,2023-10-21
168297,11060,8099,3,2,7,5,0,1,4,True,2,1,,-4,-1,0.6802721088435374,0.6802721088435374,2023-02-09
275685,8904,13424,8,1,9,2,6,0,4,True,2,0,5,6,2,0.0,1.0,2023-09-26
341836,6235,12958,0,9,1,8,2,5,6,True,2,1,,-6,2,0.0,1.0,2024-05-06
188566,11479,12478,6,4,3,8,5,7,0,True,2,0,,9,-1,0.9090909090909091,0.9009009009009008,2023-04-18
292027,11981,1837,2,0,8,9,1,6,4,False,0,2,-4,1,0,0.17355371900826444,0.16666666666666663,2023-12-24
184038,7035,2593,1,4,7,8,0,6,3,False,0,2,,-8,9,0.03846153846153855,0.019607843137254943,2023-05-10
204444,1120,11328,6,0,4,8,1,3,7,True,2,0,1,3,2,0.7462686567164178,0.7462686567164178,2023-05-19
299760,3136,8375,6,9,1,2,5,0,8,True,2,1,4,0,1,0.7751937984496123,0.6711409395973155,2024-02-26
169001,11001,11602,6,8,4,0,7,5,3,True,2,0,,3,-3,0.8474576271186441,0.8474576271186441,2023-03-01
99082,7013,6961,0,8,4,5,3,1,2,False,0,2,,-5,4,0.06542056074766356,0.06542056074766356,2022-06-05
148271,799,1033,4,5,7,3,2,0,1,True,2,0,6,8,1,0.0,1.0,2022-10-02
179498,7269,11896,3,5,4,6,7,8,0,True,2,1,-1,-5,1,0.0,1.0,2023-03-11
329909,17,14,5,8,6,1,9,0,2,False,1,2,-5,1,2,0.7134670487106017,0.6742671009771987,2024-05-04
112329,2359,533,5,3,1,2,0,8,4,True,2,1,,4,2,0.0,1.0,2022-07-16
186045,2362,724,8,3,5,7,6,4,0,False,0,2,3,2,-3,0.36305732484076436,0.2063492063492064,2023-03-25
276809,9284,8674,7,0,3,8,4,1,6,True,2,0,5,2,6,0.8928571428571428,0.8695652173913044,2023-10-05
72074,4150,3136,2,1,3,8,0,5,4,True,2,0,-1,0,2,0.4444444444444444,0.4444444444444444,2022-02-26
99600,4915,1209,3,8,0,1,2,5,4,True,2,1,,-3,4,0.33112582781456956,0.33112582781456956,2022-06-11
168047,9727,7312,5,8,6,4,7,0,3,False,0,2,,-8,5,0.05660377358490576,0.05660377358490576,2023-02-19
302644,14565,11348,9,8,1,5,6,2,0,False,0,2,,7,1,0.3939393939393939,0.3464052287581699,2024-03-06
153006,8877,9144,3,1,2,4,5,7,0,False,1,2,,0,1,0.9196787148594378,0.9196787148594378,2022-11-23
270896,6665,13538,0,7,3,1,6,4,8,True,2,0,,-2,0,0.0,1.0,2023-09-05
296805,14616,14148,2,5,6,8,0,1,9,True,2,0,2,-9,-3,0.4098360655737705,0.4098360655737705,2024-02-15
189031,11675,12380,6,5,3,0,4,7,8,True,2,0,,-5,-1,0.0,1.0,2023-04-12
163007,4669,5308,3,0,4,2,1,7,5,False,1,2,,0,3,0.8257839721254355,0.8257839721254355,2022-12-20
130629,628,533,1,0,4,5,7,3,2,False,1,2,,8,3,0.6815286624203822,0.6815286624203822,2022-09-05
217615,8049,3531,7,0,4,1,3,6,8,False,1,2,-1,4,3,0.21875,0.09090909090909094,2023-06-09
183775,2355,2406,5,7,6,3,8,0,4,False,0,2,4,-2,0,0.375,0.3006993006993006,2023-04-01
147130,8240,8423,3,7,5,2,0,4,1,False,1,2,2,2,4,0.7237569060773481,0.7237569060773481,2022-10-02
188355,4050,10408,3,7,0,8,5,4,6,False,1,2,1,-2,0,0.6441281138790036,0.6197718631178707,2023-04-06
130957,8484,8369,2,0,7,5,4,3,1,True,2,0,-2,-1,-2,0.4,0.4,2022-08-27
179477,8240,12171,5,0,3,8,7,6,4,True,2,0,2,10,6,0.7407407407407407,0.7407407407407407,2023-03-16
170974,8086,3945,3,0,4,8,6,5,7,False,0,2,-1,8,1,0.5918367346938775,0.5918367346938775,2023-02-22
112287,628,7397,3,8,5,2,1,0,4,True,2,1,,1,2,0.6289308176100629,0.6289308176100629,2022-07-11
319775,11981,14137,0,1,6,9,2,8,5,True,2,1,3,-1,-2,0.6493506493506493,0.6060606060606061,2024-04-14
248280,8185,2593,6,3,7,0,4,1,8,False,1,2,0,0,7,0.11504424778761058,0.0990990990990992,2023-08-20
297771,6397,10597,6,2,1,9,5,0,8,False,1,2,-2,4,3,0.09090909090909094,0.07407407407407418,2024-02-29
294032,876,3531,4,0,6,8,1,2,9,False,0,2,-7,-3,10,0.04761904761904767,0.00990099009900991,2024-01-23
